,epoch,step,reward,done,action,evaluation_state
12497,1786.0,2.0,1.0,0.0,2.0,0.0
12498,1786.0,3.0,1.0,0.0,0.0,0.0
12499,1786.0,4.0,1.0,0.0,1.0,0.0
12500,1786.0,5.0,0.0,1.0,1.0,0.0
12501,1787.0,0.0,1.0,0.0,1.0,1.0
12502,1787.0,1.0,1.0,0.0,0.0,1.0
12503,1787.0,2.0,1.0,0.0,2.0,1.0
12504,1787.0,3.0,1.0,0.0,1.0,1.0
12505,1787.0,4.0,1.0,0.0,0.0,1.0
12506,1787.0,5.0,0.0,1.0,2.0,1.0
12507,1788.0,0.0,1.0,0.0,1.0,0.0
12508,1788.0,1.0,1.0,0.0,0.0,0.0
12509,1788.0,2.0,1.0,0.0,2.0,0.0
12510,1788.0,3.0,1.0,0.0,1.0,0.0
12511,1788.0,4.0,1.0,0.0,1.0,0.0
12512,1788.0,5.0,1.0,0.0,0.0,0.0
12513,1788.0,6.0,1.0,0.0,0.0,0.0
12514,1788.0,7.0,1.0,0.0,2.0,0.0
12515,1788.0,8.0,1.0,0.0,1.0,0.0
12516,1788.0,9.0,1.0,0.0,1.0,0.0
12517,1788.0,10.0,1.0,0.0,0.0,0.0
12518,1788.0,11.0,1.0,0.0,0.0,0.0
12519,1788.0,12.0,1.0,0.0,2.0,0.0
12520,1788.0,13.0,1.0,0.0,1.0,0.0
12521,1788.0,14.0,1.0,0.0,0.0,0.0
12522,1788.0,15.0,1.0,0.0,2.0,0.0
12523,1788.0,16.0,1.0,0.0,2.0,0.0
12524,1788.0,17.0,1.0,0.0,2.0,0.0
12525,1788.0,18.0,1.0,0.0,1.0,0.0
12526,1788.0,19.0,1.0,0.0,0.0,0.0
12527,1788.0,20.0,0.0,1.0,2.0,0.0
12528,1789.0,0.0,1.0,0.0,1.0,1.0
12529,1789.0,1.0,1.0,0.0,0.0,1.0
12530,1789.0,2.0,1.0,0.0,2.0,1.0
12531,1789.0,3.0,1.0,0.0,1.0,1.0
12532,1789.0,4.0,1.0,0.0,0.0,1.0
12533,1789.0,5.0,0.0,1.0,2.0,1.0
12534,1790.0,0.0,1.0,0.0,1.0,0.0
12535,1790.0,1.0,1.0,0.0,0.0,0.0
12536,1790.0,2.0,1.0,0.0,2.0,0.0
12537,1790.0,3.0,1.0,0.0,1.0,0.0
12538,1790.0,4.0,1.0,0.0,1.0,0.0
12539,1790.0,5.0,1.0,0.0,0.0,0.0
12540,1790.0,6.0,1.0,0.0,0.0,0.0
12541,1790.0,7.0,1.0,0.0,2.0,0.0
12542,1790.0,8.0,1.0,0.0,1.0,0.0
12543,1790.0,9.0,1.0,0.0,1.0,0.0
12544,1790.0,10.0,1.0,0.0,0.0,0.0
12545,1790.0,11.0,1.0,0.0,0.0,0.0
12546,1790.0,12.0,1.0,0.0,2.0,0.0
12547,1790.0,13.0,1.0,0.0,2.0,0.0
12548,1790.0,14.0,1.0,0.0,1.0,0.0
12549,1790.0,15.0,1.0,0.0,0.0,0.0
12550,1790.0,16.0,1.0,0.0,2.0,0.0
12551,1790.0,17.0,1.0,0.0,2.0,0.0
12552,1790.0,18.0,1.0,0.0,1.0,0.0
12553,1790.0,19.0,1.0,0.0,0.0,0.0
12554,1790.0,20.0,1.0,0.0,2.0,0.0
12555,1790.0,21.0,0.0,1.0,0.0,0.0
12556,1791.0,0.0,1.0,0.0,1.0,1.0
12557,1791.0,1.0,1.0,0.0,0.0,1.0
12558,1791.0,2.0,1.0,0.0,2.0,1.0
12559,1791.0,3.0,1.0,0.0,1.0,1.0
12560,1791.0,4.0,1.0,0.0,2.0,1.0
12561,1791.0,5.0,1.0,0.0,2.0,1.0
12562,1791.0,6.0,1.0,0.0,1.0,1.0
12563,1791.0,7.0,0.0,1.0,2.0,1.0
12564,1792.0,0.0,1.0,0.0,1.0,0.0
12565,1792.0,1.0,1.0,0.0,0.0,0.0
12566,1792.0,2.0,1.0,0.0,2.0,0.0
12567,1792.0,3.0,1.0,0.0,1.0,0.0
12568,1792.0,4.0,1.0,0.0,1.0,0.0
12569,1792.0,5.0,1.0,0.0,0.0,0.0
12570,1792.0,6.0,1.0,0.0,0.0,0.0
12571,1792.0,7.0,1.0,0.0,2.0,0.0
12572,1792.0,8.0,1.0,0.0,1.0,0.0
12573,1792.0,9.0,1.0,0.0,1.0,0.0
12574,1792.0,10.0,1.0,0.0,0.0,0.0
12575,1792.0,11.0,1.0,0.0,0.0,0.0
12576,1792.0,12.0,1.0,0.0,2.0,0.0
12577,1792.0,13.0,1.0,0.0,1.0,0.0
12578,1792.0,14.0,1.0,0.0,0.0,0.0
12579,1792.0,15.0,1.0,0.0,2.0,0.0
12580,1792.0,16.0,1.0,0.0,2.0,0.0
12581,1792.0,17.0,1.0,0.0,2.0,0.0
12582,1792.0,18.0,1.0,0.0,1.0,0.0
12583,1792.0,19.0,1.0,0.0,0.0,0.0
12584,1792.0,20.0,1.0,0.0,2.0,0.0
12585,1792.0,21.0,0.0,1.0,0.0,0.0
12586,1793.0,0.0,1.0,0.0,1.0,1.0
12587,1793.0,1.0,1.0,0.0,0.0,1.0
12588,1793.0,2.0,1.0,0.0,2.0,1.0
12589,1793.0,3.0,1.0,0.0,1.0,1.0
12590,1793.0,4.0,1.0,0.0,0.0,1.0
12591,1793.0,5.0,1.0,0.0,2.0,1.0
12592,1793.0,6.0,0.0,1.0,0.0,1.0
12593,1794.0,0.0,1.0,0.0,1.0,0.0
12594,1794.0,1.0,1.0,0.0,0.0,0.0
12595,1794.0,2.0,1.0,0.0,2.0,0.0
12596,1794.0,3.0,1.0,0.0,1.0,0.0
12597,1794.0,4.0,1.0,0.0,1.0,0.0
12598,1794.0,5.0,1.0,0.0,0.0,0.0
12599,1794.0,6.0,1.0,0.0,0.0,0.0
12600,1794.0,7.0,1.0,0.0,2.0,0.0
12601,1794.0,8.0,1.0,0.0,1.0,0.0
12602,1794.0,9.0,1.0,0.0,1.0,0.0
12603,1794.0,10.0,1.0,0.0,0.0,0.0
12604,1794.0,11.0,1.0,0.0,0.0,0.0
12605,1794.0,12.0,1.0,0.0,2.0,0.0
12606,1794.0,13.0,1.0,0.0,1.0,0.0
12607,1794.0,14.0,1.0,0.0,0.0,0.0
12608,1794.0,15.0,1.0,0.0,2.0,0.0
12609,1794.0,16.0,1.0,0.0,2.0,0.0
12610,1794.0,17.0,1.0,0.0,2.0,0.0
12611,1794.0,18.0,1.0,0.0,1.0,0.0
12612,1794.0,19.0,1.0,0.0,2.0,0.0
12613,1794.0,20.0,1.0,0.0,0.0,0.0
12614,1794.0,21.0,0.0,1.0,2.0,0.0
12615,1795.0,0.0,1.0,0.0,1.0,1.0
12616,1795.0,1.0,1.0,0.0,0.0,1.0
12617,1795.0,2.0,1.0,0.0,2.0,1.0
12618,1795.0,3.0,1.0,0.0,1.0,1.0
12619,1795.0,4.0,1.0,0.0,2.0,1.0
12620,1795.0,5.0,1.0,0.0,2.0,1.0
12621,1795.0,6.0,1.0,0.0,2.0,1.0
12622,1795.0,7.0,0.0,1.0,2.0,1.0
12623,1796.0,0.0,1.0,0.0,1.0,0.0
12624,1796.0,1.0,1.0,0.0,0.0,0.0
12625,1796.0,2.0,1.0,0.0,2.0,0.0
12626,1796.0,3.0,1.0,0.0,1.0,0.0
12627,1796.0,4.0,1.0,0.0,1.0,0.0
12628,1796.0,5.0,1.0,0.0,0.0,0.0
12629,1796.0,6.0,1.0,0.0,0.0,0.0
12630,1796.0,7.0,1.0,0.0,2.0,0.0
12631,1796.0,8.0,1.0,0.0,1.0,0.0
12632,1796.0,9.0,1.0,0.0,1.0,0.0
12633,1796.0,10.0,1.0,0.0,0.0,0.0
12634,1796.0,11.0,1.0,0.0,0.0,0.0
12635,1796.0,12.0,1.0,0.0,2.0,0.0
12636,1796.0,13.0,1.0,0.0,1.0,0.0
12637,1796.0,14.0,1.0,0.0,0.0,0.0
12638,1796.0,15.0,1.0,0.0,2.0,0.0
12639,1796.0,16.0,1.0,0.0,2.0,0.0
12640,1796.0,17.0,1.0,0.0,2.0,0.0
12641,1796.0,18.0,1.0,0.0,1.0,0.0
12642,1796.0,19.0,1.0,0.0,0.0,0.0
12643,1796.0,20.0,1.0,0.0,2.0,0.0
12644,1796.0,21.0,0.0,1.0,2.0,0.0
12645,1797.0,0.0,1.0,0.0,1.0,1.0
12646,1797.0,1.0,1.0,0.0,0.0,1.0
12647,1797.0,2.0,1.0,0.0,2.0,1.0
12648,1797.0,3.0,1.0,0.0,1.0,1.0
12649,1797.0,4.0,1.0,0.0,2.0,1.0
12650,1797.0,5.0,1.0,0.0,2.0,1.0
12651,1797.0,6.0,1.0,0.0,2.0,1.0
12652,1797.0,7.0,0.0,1.0,2.0,1.0
12653,1798.0,0.0,1.0,0.0,1.0,0.0
12654,1798.0,1.0,1.0,0.0,0.0,0.0
12655,1798.0,2.0,1.0,0.0,2.0,0.0
12656,1798.0,3.0,1.0,0.0,1.0,0.0
12657,1798.0,4.0,1.0,0.0,1.0,0.0
12658,1798.0,5.0,1.0,0.0,0.0,0.0
12659,1798.0,6.0,1.0,0.0,0.0,0.0
12660,1798.0,7.0,1.0,0.0,2.0,0.0
12661,1798.0,8.0,1.0,0.0,1.0,0.0
12662,1798.0,9.0,1.0,0.0,1.0,0.0
12663,1798.0,10.0,1.0,0.0,0.0,0.0
12664,1798.0,11.0,1.0,0.0,2.0,0.0
12665,1798.0,12.0,1.0,0.0,0.0,0.0
12666,1798.0,13.0,0.0,1.0,1.0,0.0
12667,1799.0,0.0,1.0,0.0,1.0,1.0
12668,1799.0,1.0,1.0,0.0,0.0,1.0
12669,1799.0,2.0,1.0,0.0,2.0,1.0
12670,1799.0,3.0,1.0,0.0,1.0,1.0
12671,1799.0,4.0,1.0,0.0,2.0,1.0
12672,1799.0,5.0,1.0,0.0,2.0,1.0
12673,1799.0,6.0,1.0,0.0,1.0,1.0
12674,1799.0,7.0,0.0,1.0,2.0,1.0
12675,1800.0,0.0,1.0,0.0,0.0,0.0
12676,1800.0,1.0,1.0,0.0,0.0,0.0
12677,1800.0,2.0,1.0,0.0,1.0,0.0
12678,1800.0,3.0,1.0,0.0,1.0,0.0
12679,1800.0,4.0,1.0,0.0,1.0,0.0
12680,1800.0,5.0,1.0,0.0,2.0,0.0
12681,1800.0,6.0,1.0,0.0,0.0,0.0
12682,1800.0,7.0,0.0,1.0,1.0,0.0
12683,1801.0,0.0,1.0,0.0,1.0,1.0
12684,1801.0,1.0,1.0,0.0,0.0,1.0
12685,1801.0,2.0,1.0,0.0,2.0,1.0
12686,1801.0,3.0,1.0,0.0,1.0,1.0
12687,1801.0,4.0,1.0,0.0,0.0,1.0
12688,1801.0,5.0,0.0,1.0,2.0,1.0
12689,1802.0,0.0,1.0,0.0,1.0,0.0
12690,1802.0,1.0,1.0,0.0,0.0,0.0
12691,1802.0,2.0,1.0,0.0,2.0,0.0
12692,1802.0,3.0,1.0,0.0,1.0,0.0
12693,1802.0,4.0,1.0,0.0,1.0,0.0
12694,1802.0,5.0,1.0,0.0,0.0,0.0
12695,1802.0,6.0,1.0,0.0,0.0,0.0
12696,1802.0,7.0,1.0,0.0,2.0,0.0
12697,1802.0,8.0,1.0,0.0,1.0,0.0
12698,1802.0,9.0,1.0,0.0,1.0,0.0
12699,1802.0,10.0,1.0,0.0,0.0,0.0
12700,1802.0,11.0,1.0,0.0,0.0,0.0
12701,1802.0,12.0,1.0,0.0,2.0,0.0
12702,1802.0,13.0,1.0,0.0,1.0,0.0
12703,1802.0,14.0,1.0,0.0,0.0,0.0
12704,1802.0,15.0,1.0,0.0,2.0,0.0
12705,1802.0,16.0,1.0,0.0,2.0,0.0
12706,1802.0,17.0,1.0,0.0,2.0,0.0
12707,1802.0,18.0,1.0,0.0,1.0,0.0
12708,1802.0,19.0,1.0,0.0,2.0,0.0
12709,1802.0,20.0,1.0,0.0,0.0,0.0
12710,1802.0,21.0,0.0,1.0,0.0,0.0
12711,1803.0,0.0,1.0,0.0,1.0,1.0
12712,1803.0,1.0,1.0,0.0,0.0,1.0
12713,1803.0,2.0,1.0,0.0,2.0,1.0
12714,1803.0,3.0,1.0,0.0,1.0,1.0
12715,1803.0,4.0,1.0,0.0,0.0,1.0
12716,1803.0,5.0,0.0,1.0,2.0,1.0
12717,1804.0,0.0,1.0,0.0,1.0,0.0
12718,1804.0,1.0,1.0,0.0,0.0,0.0
12719,1804.0,2.0,1.0,0.0,2.0,0.0
12720,1804.0,3.0,1.0,0.0,1.0,0.0
12721,1804.0,4.0,1.0,0.0,1.0,0.0
12722,1804.0,5.0,1.0,0.0,0.0,0.0
12723,1804.0,6.0,1.0,0.0,0.0,0.0
12724,1804.0,7.0,1.0,0.0,2.0,0.0
12725,1804.0,8.0,1.0,0.0,1.0,0.0
12726,1804.0,9.0,1.0,0.0,1.0,0.0
12727,1804.0,10.0,1.0,0.0,0.0,0.0
12728,1804.0,11.0,1.0,0.0,0.0,0.0
12729,1804.0,12.0,1.0,0.0,2.0,0.0
12730,1804.0,13.0,1.0,0.0,1.0,0.0
12731,1804.0,14.0,1.0,0.0,0.0,0.0
12732,1804.0,15.0,1.0,0.0,2.0,0.0
12733,1804.0,16.0,1.0,0.0,2.0,0.0
12734,1804.0,17.0,1.0,0.0,2.0,0.0
12735,1804.0,18.0,1.0,0.0,1.0,0.0
12736,1804.0,19.0,1.0,0.0,0.0,0.0
12737,1804.0,20.0,0.0,1.0,2.0,0.0
12738,1805.0,0.0,1.0,0.0,1.0,1.0
12739,1805.0,1.0,1.0,0.0,0.0,1.0
12740,1805.0,2.0,1.0,0.0,2.0,1.0
12741,1805.0,3.0,1.0,0.0,1.0,1.0
12742,1805.0,4.0,1.0,0.0,0.0,1.0
12743,1805.0,5.0,0.0,1.0,2.0,1.0
12744,1806.0,0.0,1.0,0.0,1.0,0.0
12745,1806.0,1.0,1.0,0.0,0.0,0.0
12746,1806.0,2.0,1.0,0.0,2.0,0.0
12747,1806.0,3.0,1.0,0.0,1.0,0.0
12748,1806.0,4.0,1.0,0.0,1.0,0.0
12749,1806.0,5.0,1.0,0.0,0.0,0.0
12750,1806.0,6.0,1.0,0.0,0.0,0.0
12751,1806.0,7.0,1.0,0.0,2.0,0.0
12752,1806.0,8.0,1.0,0.0,1.0,0.0
12753,1806.0,9.0,1.0,0.0,1.0,0.0
12754,1806.0,10.0,1.0,0.0,0.0,0.0
12755,1806.0,11.0,1.0,0.0,0.0,0.0
12756,1806.0,12.0,1.0,0.0,2.0,0.0
12757,1806.0,13.0,1.0,0.0,1.0,0.0
12758,1806.0,14.0,1.0,0.0,0.0,0.0
12759,1806.0,15.0,1.0,0.0,2.0,0.0
12760,1806.0,16.0,1.0,0.0,2.0,0.0
12761,1806.0,17.0,1.0,0.0,2.0,0.0
12762,1806.0,18.0,1.0,0.0,1.0,0.0
12763,1806.0,19.0,1.0,0.0,2.0,0.0
12764,1806.0,20.0,1.0,0.0,2.0,0.0
12765,1806.0,21.0,0.0,1.0,0.0,0.0
12766,1807.0,0.0,1.0,0.0,1.0,1.0
12767,1807.0,1.0,1.0,0.0,0.0,1.0
12768,1807.0,2.0,1.0,0.0,2.0,1.0
12769,1807.0,3.0,1.0,0.0,1.0,1.0
12770,1807.0,4.0,1.0,0.0,2.0,1.0
12771,1807.0,5.0,1.0,0.0,0.0,1.0
12772,1807.0,6.0,0.0,1.0,2.0,1.0
12773,1808.0,0.0,1.0,0.0,1.0,0.0
12774,1808.0,1.0,1.0,0.0,0.0,0.0
12775,1808.0,2.0,1.0,0.0,2.0,0.0
12776,1808.0,3.0,1.0,0.0,1.0,0.0
12777,1808.0,4.0,1.0,0.0,1.0,0.0
12778,1808.0,5.0,1.0,0.0,0.0,0.0
12779,1808.0,6.0,1.0,0.0,0.0,0.0
12780,1808.0,7.0,1.0,0.0,2.0,0.0
12781,1808.0,8.0,1.0,0.0,1.0,0.0
12782,1808.0,9.0,1.0,0.0,1.0,0.0
12783,1808.0,10.0,1.0,0.0,0.0,0.0
12784,1808.0,11.0,1.0,0.0,0.0,0.0
12785,1808.0,12.0,1.0,0.0,2.0,0.0
12786,1808.0,13.0,1.0,0.0,1.0,0.0
12787,1808.0,14.0,1.0,0.0,0.0,0.0
12788,1808.0,15.0,1.0,0.0,2.0,0.0
12789,1808.0,16.0,1.0,0.0,2.0,0.0
12790,1808.0,17.0,1.0,0.0,2.0,0.0
12791,1808.0,18.0,1.0,0.0,1.0,0.0
12792,1808.0,19.0,1.0,0.0,0.0,0.0
12793,1808.0,20.0,0.0,1.0,2.0,0.0
12794,1809.0,0.0,1.0,0.0,1.0,1.0
12795,1809.0,1.0,1.0,0.0,0.0,1.0
12796,1809.0,2.0,1.0,0.0,2.0,1.0
12797,1809.0,3.0,1.0,0.0,1.0,1.0
12798,1809.0,4.0,1.0,0.0,0.0,1.0
12799,1809.0,5.0,0.0,1.0,2.0,1.0
12800,1810.0,0.0,1.0,0.0,1.0,0.0
12801,1810.0,1.0,1.0,0.0,0.0,0.0
12802,1810.0,2.0,1.0,0.0,2.0,0.0
12803,1810.0,3.0,1.0,0.0,1.0,0.0
12804,1810.0,4.0,1.0,0.0,1.0,0.0
12805,1810.0,5.0,1.0,0.0,0.0,0.0
12806,1810.0,6.0,1.0,0.0,0.0,0.0
12807,1810.0,7.0,1.0,0.0,2.0,0.0
12808,1810.0,8.0,1.0,0.0,1.0,0.0
12809,1810.0,9.0,1.0,0.0,1.0,0.0
12810,1810.0,10.0,1.0,0.0,1.0,0.0
12811,1810.0,11.0,1.0,0.0,0.0,0.0
12812,1810.0,12.0,0.0,1.0,1.0,0.0
12813,1811.0,0.0,1.0,0.0,1.0,1.0
12814,1811.0,1.0,1.0,0.0,0.0,1.0
12815,1811.0,2.0,1.0,0.0,2.0,1.0
12816,1811.0,3.0,1.0,0.0,1.0,1.0
12817,1811.0,4.0,1.0,0.0,0.0,1.0
12818,1811.0,5.0,0.0,1.0,2.0,1.0
12819,1812.0,0.0,1.0,0.0,1.0,0.0
12820,1812.0,1.0,1.0,0.0,0.0,0.0
12821,1812.0,2.0,1.0,0.0,2.0,0.0
12822,1812.0,3.0,1.0,0.0,1.0,0.0
12823,1812.0,4.0,1.0,0.0,1.0,0.0
12824,1812.0,5.0,1.0,0.0,0.0,0.0
12825,1812.0,6.0,1.0,0.0,0.0,0.0
12826,1812.0,7.0,1.0,0.0,2.0,0.0
12827,1812.0,8.0,1.0,0.0,1.0,0.0
12828,1812.0,9.0,1.0,0.0,1.0,0.0
12829,1812.0,10.0,1.0,0.0,0.0,0.0
12830,1812.0,11.0,1.0,0.0,0.0,0.0
12831,1812.0,12.0,1.0,0.0,2.0,0.0
12832,1812.0,13.0,1.0,0.0,1.0,0.0
12833,1812.0,14.0,1.0,0.0,2.0,0.0
12834,1812.0,15.0,1.0,0.0,0.0,0.0
12835,1812.0,16.0,1.0,0.0,2.0,0.0
12836,1812.0,17.0,1.0,0.0,2.0,0.0
12837,1812.0,18.0,1.0,0.0,1.0,0.0
12838,1812.0,19.0,1.0,0.0,2.0,0.0
12839,1812.0,20.0,1.0,0.0,0.0,0.0
12840,1812.0,21.0,0.0,1.0,0.0,0.0
12841,1813.0,0.0,1.0,0.0,1.0,1.0
12842,1813.0,1.0,1.0,0.0,0.0,1.0
12843,1813.0,2.0,1.0,0.0,2.0,1.0
12844,1813.0,3.0,1.0,0.0,1.0,1.0
12845,1813.0,4.0,1.0,0.0,0.0,1.0
12846,1813.0,5.0,0.0,1.0,2.0,1.0
12847,1814.0,0.0,1.0,0.0,1.0,0.0
12848,1814.0,1.0,1.0,0.0,0.0,0.0
12849,1814.0,2.0,1.0,0.0,2.0,0.0
12850,1814.0,3.0,1.0,0.0,1.0,0.0
12851,1814.0,4.0,1.0,0.0,1.0,0.0
12852,1814.0,5.0,1.0,0.0,0.0,0.0
12853,1814.0,6.0,1.0,0.0,0.0,0.0
12854,1814.0,7.0,1.0,0.0,2.0,0.0
12855,1814.0,8.0,1.0,0.0,1.0,0.0
12856,1814.0,9.0,1.0,0.0,1.0,0.0
12857,1814.0,10.0,1.0,0.0,0.0,0.0
12858,1814.0,11.0,1.0,0.0,0.0,0.0
12859,1814.0,12.0,1.0,0.0,2.0,0.0
12860,1814.0,13.0,1.0,0.0,1.0,0.0
12861,1814.0,14.0,1.0,0.0,2.0,0.0
12862,1814.0,15.0,1.0,0.0,0.0,0.0
12863,1814.0,16.0,1.0,0.0,2.0,0.0
12864,1814.0,17.0,1.0,0.0,2.0,0.0
12865,1814.0,18.0,1.0,0.0,1.0,0.0
12866,1814.0,19.0,1.0,0.0,0.0,0.0
12867,1814.0,20.0,1.0,0.0,2.0,0.0
12868,1814.0,21.0,0.0,1.0,0.0,0.0
12869,1815.0,0.0,1.0,0.0,1.0,1.0
12870,1815.0,1.0,1.0,0.0,0.0,1.0
12871,1815.0,2.0,1.0,0.0,2.0,1.0
12872,1815.0,3.0,1.0,0.0,1.0,1.0
12873,1815.0,4.0,1.0,0.0,0.0,1.0
12874,1815.0,5.0,0.0,1.0,2.0,1.0
12875,1816.0,0.0,1.0,0.0,1.0,0.0
12876,1816.0,1.0,1.0,0.0,0.0,0.0
12877,1816.0,2.0,1.0,0.0,2.0,0.0
12878,1816.0,3.0,1.0,0.0,1.0,0.0
12879,1816.0,4.0,1.0,0.0,1.0,0.0
12880,1816.0,5.0,1.0,0.0,0.0,0.0
12881,1816.0,6.0,1.0,0.0,0.0,0.0
12882,1816.0,7.0,1.0,0.0,2.0,0.0
12883,1816.0,8.0,1.0,0.0,1.0,0.0
12884,1816.0,9.0,1.0,0.0,1.0,0.0
12885,1816.0,10.0,1.0,0.0,0.0,0.0
12886,1816.0,11.0,1.0,0.0,0.0,0.0
12887,1816.0,12.0,1.0,0.0,2.0,0.0
12888,1816.0,13.0,1.0,0.0,1.0,0.0
12889,1816.0,14.0,1.0,0.0,0.0,0.0
12890,1816.0,15.0,1.0,0.0,2.0,0.0
12891,1816.0,16.0,1.0,0.0,2.0,0.0
12892,1816.0,17.0,1.0,0.0,2.0,0.0
12893,1816.0,18.0,1.0,0.0,1.0,0.0
12894,1816.0,19.0,1.0,0.0,0.0,0.0
12895,1816.0,20.0,0.0,1.0,2.0,0.0
12896,1817.0,0.0,1.0,0.0,1.0,1.0
12897,1817.0,1.0,1.0,0.0,0.0,1.0
12898,1817.0,2.0,1.0,0.0,2.0,1.0
12899,1817.0,3.0,1.0,0.0,1.0,1.0
12900,1817.0,4.0,1.0,0.0,0.0,1.0
12901,1817.0,5.0,0.0,1.0,1.0,1.0
12902,1818.0,0.0,1.0,0.0,1.0,0.0
12903,1818.0,1.0,1.0,0.0,0.0,0.0
12904,1818.0,2.0,1.0,0.0,2.0,0.0
12905,1818.0,3.0,1.0,0.0,1.0,0.0
12906,1818.0,4.0,1.0,0.0,1.0,0.0
12907,1818.0,5.0,1.0,0.0,0.0,0.0
12908,1818.0,6.0,1.0,0.0,0.0,0.0
12909,1818.0,7.0,1.0,0.0,2.0,0.0
12910,1818.0,8.0,1.0,0.0,1.0,0.0
12911,1818.0,9.0,1.0,0.0,1.0,0.0
12912,1818.0,10.0,1.0,0.0,0.0,0.0
12913,1818.0,11.0,1.0,0.0,0.0,0.0
12914,1818.0,12.0,1.0,0.0,0.0,0.0
12915,1818.0,13.0,1.0,0.0,1.0,0.0
12916,1818.0,14.0,1.0,0.0,1.0,0.0
12917,1818.0,15.0,1.0,0.0,2.0,0.0
12918,1818.0,16.0,1.0,0.0,1.0,0.0
12919,1818.0,17.0,1.0,0.0,0.0,0.0
12920,1818.0,18.0,0.0,1.0,1.0,0.0
12921,1819.0,0.0,1.0,0.0,1.0,1.0
12922,1819.0,1.0,1.0,0.0,0.0,1.0
12923,1819.0,2.0,1.0,0.0,2.0,1.0
12924,1819.0,3.0,1.0,0.0,1.0,1.0
12925,1819.0,4.0,1.0,0.0,0.0,1.0
12926,1819.0,5.0,0.0,1.0,2.0,1.0
12927,1820.0,0.0,1.0,0.0,1.0,0.0
12928,1820.0,1.0,1.0,0.0,0.0,0.0
12929,1820.0,2.0,1.0,0.0,2.0,0.0
12930,1820.0,3.0,1.0,0.0,1.0,0.0
12931,1820.0,4.0,1.0,0.0,1.0,0.0
12932,1820.0,5.0,1.0,0.0,0.0,0.0
12933,1820.0,6.0,1.0,0.0,0.0,0.0
12934,1820.0,7.0,1.0,0.0,2.0,0.0
12935,1820.0,8.0,1.0,0.0,1.0,0.0
12936,1820.0,9.0,1.0,0.0,1.0,0.0
12937,1820.0,10.0,1.0,0.0,0.0,0.0
12938,1820.0,11.0,1.0,0.0,0.0,0.0
12939,1820.0,12.0,1.0,0.0,2.0,0.0
12940,1820.0,13.0,1.0,0.0,1.0,0.0
12941,1820.0,14.0,1.0,0.0,2.0,0.0
12942,1820.0,15.0,1.0,0.0,0.0,0.0
12943,1820.0,16.0,1.0,0.0,2.0,0.0
12944,1820.0,17.0,1.0,0.0,2.0,0.0
12945,1820.0,18.0,1.0,0.0,1.0,0.0
12946,1820.0,19.0,1.0,0.0,2.0,0.0
12947,1820.0,20.0,1.0,0.0,0.0,0.0
12948,1820.0,21.0,0.0,1.0,2.0,0.0
12949,1821.0,0.0,1.0,0.0,1.0,1.0
12950,1821.0,1.0,1.0,0.0,0.0,1.0
12951,1821.0,2.0,1.0,0.0,2.0,1.0
12952,1821.0,3.0,1.0,0.0,1.0,1.0
12953,1821.0,4.0,1.0,0.0,2.0,1.0
12954,1821.0,5.0,1.0,0.0,2.0,1.0
12955,1821.0,6.0,1.0,0.0,1.0,1.0
12956,1821.0,7.0,0.0,1.0,2.0,1.0
12957,1822.0,0.0,1.0,0.0,1.0,0.0
12958,1822.0,1.0,1.0,0.0,0.0,0.0
12959,1822.0,2.0,1.0,0.0,2.0,0.0
12960,1822.0,3.0,1.0,0.0,1.0,0.0
12961,1822.0,4.0,1.0,0.0,1.0,0.0
12962,1822.0,5.0,1.0,0.0,0.0,0.0
12963,1822.0,6.0,1.0,0.0,0.0,0.0
12964,1822.0,7.0,1.0,0.0,2.0,0.0
12965,1822.0,8.0,1.0,0.0,1.0,0.0
12966,1822.0,9.0,1.0,0.0,1.0,0.0
12967,1822.0,10.0,1.0,0.0,0.0,0.0
12968,1822.0,11.0,1.0,0.0,0.0,0.0
12969,1822.0,12.0,1.0,0.0,2.0,0.0
12970,1822.0,13.0,1.0,0.0,1.0,0.0
12971,1822.0,14.0,1.0,0.0,0.0,0.0
12972,1822.0,15.0,1.0,0.0,2.0,0.0
12973,1822.0,16.0,1.0,0.0,2.0,0.0
12974,1822.0,17.0,1.0,0.0,2.0,0.0
12975,1822.0,18.0,1.0,0.0,1.0,0.0
12976,1822.0,19.0,1.0,0.0,2.0,0.0
12977,1822.0,20.0,1.0,0.0,0.0,0.0
12978,1822.0,21.0,0.0,1.0,2.0,0.0
12979,1823.0,0.0,1.0,0.0,1.0,1.0
12980,1823.0,1.0,1.0,0.0,0.0,1.0
12981,1823.0,2.0,1.0,0.0,2.0,1.0
12982,1823.0,3.0,1.0,0.0,1.0,1.0
12983,1823.0,4.0,1.0,0.0,2.0,1.0
12984,1823.0,5.0,1.0,0.0,2.0,1.0
12985,1823.0,6.0,1.0,0.0,1.0,1.0
12986,1823.0,7.0,0.0,1.0,2.0,1.0
12987,1824.0,0.0,1.0,0.0,1.0,0.0
12988,1824.0,1.0,1.0,0.0,0.0,0.0
12989,1824.0,2.0,1.0,0.0,2.0,0.0
12990,1824.0,3.0,1.0,0.0,1.0,0.0
12991,1824.0,4.0,1.0,0.0,1.0,0.0
12992,1824.0,5.0,1.0,0.0,0.0,0.0
12993,1824.0,6.0,1.0,0.0,0.0,0.0
12994,1824.0,7.0,1.0,0.0,2.0,0.0
12995,1824.0,8.0,1.0,0.0,1.0,0.0
